Unnamed: 0,id,title,content,date,time,slug,category,assets,timestamp,links
10556,8723,French tanker Adour released amid contradictory reports and data,"French tanker Adour, hijacked by Nigerian pirates on
June 13 13 off Lome, Togo, was released, but the details
of the release are confused and contradictory. AIS signal reappeared on June 17
indicating that  the vessel crossed Gulf of Guinea
from Togo to Nigeria
coast. Vessel therefore, was released on June 17 or June 16. Nigerian military
made a following statement:


General Bata
Dembiro, a commander in Nigeria's
oil-producing Niger
Delta region, said the Nigerian navy and French marines stormed the vessel
after the hijackers seized it, but they took Benjamin Elan hostage to enable
them to escape. They released the other 14 crew, he said.


""The
rescued foreign ship worker was abducted in Togo
aboard an oil tanker and brought to Bayelsa state (in Nigeria) by
suspected kidnappers,"" Dembiro told Reuters by telephone.


The pirates
took the Frenchman to a small village in Bayelsa state in the delta, but youths
from the local community alerted the authorities, enabling them to mount a
rescue operation. The gang had fled before they arrived in the house, he said.


Does it mean Nigerian and French military stormed
tanker right after it was hijacked? Hardly so, judging from the vessel’s track.
Most probably, pirates were able to get what they were after from the start –
they stole the cargo, and fled the tanker shielding themselves by a French
crew, who later was thankfully, released, under unclear circumstances. 


Tanker hijack news:


French tanker Adour missing in Gulf of Guinea,
presumably hijacked


French chemical tanker Adour is missing since June 13
13, last known position 04:00 UTC June 13 in 05 41N 001 18E (some 30 nautical miles
south of Lome, Togo),
shortly after leaving Lome
anchorage (probably offloading STS). Presumably tanker Adour
is hijacked by pirates. Operator of the vessel didn’t make any statements yet.
Master and Chief officer (or Second) are French, the rest of the crew is of
international mix.",2013-06-19,02:27:18,french-tanker-adour-released-amid-contradictory-reports-and-,Maritime Security,"[{'id': '6044', 'attributes': {'assetId': 171564, 'assetName': 'WOODSTOCK', 'assetType': 'vessel'}}]",2013-06-19 02:27:18+00:00,[]
10558,8725,"French tanker Adour missing in Gulf of Guinea, presumably hijacked","French chemical tanker Adour is missing since June 13
13, last known position 04:00 UTC June 13 in 05 41N 001 18E (some 30 nautical miles
south of Lome, Togo),
shortly after leaving Lome
anchorage (probably offloading STS). Presumably tanker Adour
is hijacked by pirates. Operator of the vessel didn’t make any statements yet.
Master and Chief officer (or Second) are French, the rest of the crew is of
international mix.",2013-06-17,23:57:07,french-tanker-adour-missing-in-gulf-of-guinea-presumably-hij,Maritime Security,"[{'id': '6044', 'attributes': {'assetId': 171564, 'assetName': 'WOODSTOCK', 'assetType': 'vessel'}}]",2013-06-17 23:57:07+00:00,[]
10561,10969,Maldivian vessel Asian Explorer sunk in Indian Ocean,"The Maldivian vessel Asian Explorer, IMO No. 76277728 was reported sunk on 13th June 2013 about 300 kilometers off the coast of Kerala, India, at position 9.113000, 73.321167.


All crew members (18 Maldivian, 4 Indian) were rescued by Indian coast Guard. The cause is understood to be a vertical crack of the hull.",2013-06-17,02:49:07,maldivian-vessel-asian-explorer-sunk-in-indian-ocean,Accidents,[],2013-06-17 02:49:07+00:00,[]
10575,8740,Construction Approval for new Wind Farm Kaikas in North Sea,"The BSH (German Federal Maritime and Hydrographic Agency) approved the construction site ""Kaikas"" for wind energy plants in the German exclusive economic zone of the North Sea.


This new area with a size of about 65 square kilometers is located in the north-west of the already approved offshore wind farms ""Global Tech I"" and ""EnBW Hohe See"". 83 wind turbines will be built in water depths of about 40 meters. Start of the construction works is to be December 2019 at latest.


Since 2001 the BSH approved altogether 30 Offshore Wind Farms in the German exclusive economic zones of the North Sea and Baltic Sea with a total of 2164 wind energy plants.


Nearly 100 further projects, summing up to a total of 7371 wind turbines, are still waiting for a construction approval.

",2013-06-13,00:42:52,construction-approval-for-new-wind-farm-kaikas-in-north-sea,Ship Building and Technology,[],2013-06-13 00:42:52+00:00,[]
10589,8751,"General cargo vessel Little Ann grounding, inner waterways, Russia","General cargo vessel Little Ann ran aground on 682 kilometer mark in
Volga-Baltic Canal in the evening June 3 13, en route from Podporzhye to
Istanbul with 2130 tons of timber on board. vessel was refloated reportedly, on
June 7, no damages reported. Vessel will be permitted to resume voyage after
Class survey.",2013-06-09,12:14:43,general-cargo-vessel-little-ann-grounding-inner-waterways-ru,Accidents,"[{'id': '5392', 'attributes': {'assetId': 349832, 'assetName': 'LITTLE ANN', 'assetType': 'vessel'}}]",2013-06-09 12:14:43+00:00,[]
10657,8803,"Freighter Maykop aground, Volga river","River-sea
type freighter Maykop ran aground on May 13 13 on 1853 kilometer mark,
Volga river, while leaving Syzran
river port with 1609 tons of scrap on board. No hull damages, and no spill
reported. Owner and master of the vessel blame port authorities, claiming that
the vessel ran aground due to the lack of navigational aids, reported MRCC
Moscow. Owner is to charter a tug for refloating.",2013-05-14,11:59:00,freighter-maykop-aground-volga-river,Accidents,"[{'id': '6052', 'attributes': {'assetId': 346157, 'assetName': 'MAYKOP', 'assetType': 'vessel'}}]",2013-05-14 11:59:00+00:00,[]
10659,8805,"5 kidnapped seamen freed, 7 still in captivity","Crew of
City of Xiamen freed in Nigeria on 11 May, 2013


Emden, May 13, 2013


Sunship
Schiffahrtskontor KG confirms that the all of its five crew members who were
abducted during the boarding of the City of Xiamen
off the coast of Nigeria,
on 26 April 2013, were released on 11th Mai 2013.


After the
release all the crew members, who are 4 Polish and 1 Russian citizens, were
looked after by company representatives in Nigeria and were undergoing medical
check-ups. Despite difficult conditions while in captivity, they are in good
health. They already returned to their own countries and reunited with their
families.


Sunship Schiffahrtskontor
KG


Presumably,
ransom was paid for releasing seamen, but of course, no details are available. 


7 seamen
remain in pirates captivity – 4 crew from boxship Hansa Marburg, and 3 crew of
the hijacked offshore passenger boat Utai 8.


City of Xiamen


German boxship City
of Xiamen attacked by pirates at around 22:00 LT
Apr 25 13 in
approximate position 03 48N 005 54E (some 36 nautical miles south of Brass),
while en route from Lome, Togo, to Onne,
 Nigeria. A
distress call on Channel 16 VHF was intercepted by one of the vessels in the
area, City of Xiamen
reported being pursued by two speed boats. Vessel was attacked by 14 pirates,
crew hided in citadel, but pirates broke in and hijacked the Master, Chief
Officer, Chief engineer, 2nd and 3rd engineers.


Crew boat
Utai 8


Offshore
speed crew boat Utai 8 is missing in Nigerian waters, contact lost since 09:00
LT Apr 25 13, last known position 03 50N 006 00E, some 30 nautical miles south
of Brass. Boat was en route to Port
  Harcourt with 3 crew on board and no passengers. Boat
is hijacked by pirates for the purpose of using it as a mother-ship. Offshore
speed crew boat Utai 8, MMSI 657606000, length 19 meters, flag Nigeria.


Boxship Hansa
Marburg


German
boxship Hansa Marburg attacked by Nigerian pirates at 00:20 LT Apr 23 13 in position 02 35N 006
52E, some 108 nautical miles south of Bonny, see map. Pirates boarded the
vessel and hijacked 4 crew. Reportedly, four hijacked crew include 1 Kiribati
nationality, 1 Russian and 2 Ukrainians. No other details available.",2013-05-13,23:36:31,5-kidnapped-seamen-freed-7-still-in-captivity,Maritime Security,"[{'id': '6086', 'attributes': {'assetId': 363353, 'assetName': 'CMA CGM PEMBA', 'assetType': 'vessel'}}, {'id': '6085', 'attributes': {'assetId': 757732, 'assetName': 'OKEE ALICIA', 'assetType': 'vessel'}}]",2013-05-13 23:36:31+00:00,[]
10664,8810,Bulk carrier Xin Chuan 8 sank on Yangtze river,"Bulk carrier Xin
Chuan 8 sank on Yangtze river in Nanjing after colliding with a bridge on May
12 13, reported Xinhua. Vessel was loaded with 12,500 tons of limestone, it hit
the bridge at around 04:20 LT, according to Nanjing Maritime Bureau. Vessel
collided with one of the piers of the Nanjing Yangtze River
 Bridge, and sank some 40
minutes later 3.5
 kilometers down the river from the bridge. 18 crew
rescued. Photos of the damaged pier and 
mast of Xin Chuan 8 above the water by Xinhua, see http://www.news.odin.tc/index.php?page=view/article/397/Bulk-carrier-Xin-Chuan-8-sank-on-Yangtze-river .",2013-05-12,11:34:08,bulk-carrier-xin-chuan-8-sank-on-yangtze-river,Accidents,"[{'id': '6089', 'attributes': {'assetId': 558396, 'assetName': 'D1KL', 'assetType': 'vessel'}}]",2013-05-12 11:34:08+00:00,[]
10665,8811,"Reefer Frio Athens docked in Port Harcourt, 5 days after pirates attack","Reefer Frio
Athens reached Port Harcourt (initial port of
destination after Lome) on May 9 13, after 5
days ordeal in the middle of Gulf
 of Guinea. Vessel was
attacked on May 4 and probably hijacked, but owner rejected the hijack and said
vessel avoided pirates. Owner didn’t explain the following erratic movements of
the vessel, which sailed to the south from the position of the attack, and was
either drifting or moving around for some 4 days. Crewing agency said vessel
was sailing in accordance with owner’s orders, who “was providing a safe
passage”. What happened to the vessel and the crew, remains a mystery. Maybe
someone will enlighten the public? 


Attack
news: 


Greek
reefer Frio Athens probably hijacked, Nigeria


Reefer Frio
Athens attacked by pirates at around 13:30 LT May 4 13, in the same position
where two hours earlier was attacked boxship CMA CGM Africa Four (03 35N 006
40E, some 55 nautical miles SW of Bonny). Vessel issued distress messages on
VHF, after that contact was lost, no other information available. Vessel was en
route from Tema to Port Harcourt.
Frio Athens didn’t arrive to Harcourt, AIS is off, most probably vessel
hijacked and is under pirates control.",2013-05-12,02:59:58,reefer-frio-athens-docked-in-port-harcourt-5-days-after-pira,Maritime Security,"[{'id': '5254', 'attributes': {'assetId': 738375, 'assetName': 'FRIO ATHENS', 'assetType': 'vessel'}}]",2013-05-12 02:59:58+00:00,[]
10679,8822,Reefer Frio Athens manned by Ukrainian crew,"Maritime
Bulletin received a letter from crewing company which manned reefer Frio
Athens:


With
regards to the situation with Frio Athens:


Our company,
Joint Greece – Ukraine crewing
company “Seafarers
 Training Center”
manned the vessel in question, all crew is Ukrainian. Vessel was attacked and
fired upon by pirates. Thanks to Master and the crew, vessel managed to avoid
pirates, nobody was hurt. Crewing company is in constant touch with the
operator. Operator is doing everything possible to provide a safe passage of
the vessel. Presently, vessel is maneuvering in accordance with operator’s
orders.


Comment:


Let’s hope actual
situation fits the information providing by crewing company, vessel and crew
are safe and pirates were thwarted. Still, the question remains unanswered –
whay such stranhe movements, why vessel was adrift, why vessel didn’t steam to Port Harcourt immediatelt
after the attack. Vessel was to arrive to Port
  Harcourt at 0000 May 4. 


Such is the
situation in Gulf
 of Guinea, that no one
can be trusted except the crews. all other parties, including shipowners, are
interested in hiding the truth.


Meanwhile,
one more attack took place on May 6 at around 01:10 LT some 25 nautical miles
south of Lome, Togo. An unknown vessel was
attacked, but managed to avoid pirates boarding, and escaped. 


Voytenko
Mikhail 


Full story
at: http://www.news.odin.tc/index.php?page=view/article/380/Frio-Athens-still-under-pirates-control-No-contacts-yet-with-City-of-Xiamen-crew",2013-05-07,09:57:55,reefer-frio-athens-manned-by-ukrainian-crew,Maritime Security,"[{'id': '5254', 'attributes': {'assetId': 738375, 'assetName': 'FRIO ATHENS', 'assetType': 'vessel'}}]",2013-05-07 09:57:55+00:00,[]
10690,8831,"No contacts with German boxship City of Xiamen, relatives asking for help","German boxship City
of Xiamen is still anchored on Malabo Road, Equatorial
  Guinea, after pirates attack, details given
below. Maritime Bulletin got a second plea from relatives of the crew, they
can’t contact the crew and don’t know what to do and whom to ask for
information. Anyone who has any information with regards to vessel and crew
please advise: vmd@odin.tc 


Hijack
news:


German boxship City
of Xiamen attacked by pirates at around 22:00 LT
Apr 25 13 in
approximate position 03 48N 005 54E (some 36 nautical miles south of Brass),
while en route from Lome, Togo, to Onne,
 Nigeria. A
distress call on Channel 16 VHF was intercepted by one of the vessels in the
area, City of Xiamen
reported being pursued by two speed boats. Vessel was attacked by 14 pirates,
crew hided in citadel, but pirates broke in and hijacked the Master, Chief
Officer, Chief engineer, 2nd and 3rd engineers. Pirates used previously
hijacked offshore speed passenger boat Utai 8 as mother-ship. 


The
accident remains a mystery. Was there any cargo stealing, or wasn’t? That’s
very important. The whole accident is unclear – vessel was controlled by
pirates for about 24 hours, unnecessarily much time for taking hostages. What
were pirates doing on board of the vessel? Why did the vessel, after pirates
left, sail to Malabo,
not to initial port of destination Onne, which was accidentally, much closer?",2013-05-03,11:44:38,no-contacts-with-german-boxship-city-of-xiamen-relatives-ask,Maritime Security,"[{'id': '6086', 'attributes': {'assetId': 363353, 'assetName': 'CMA CGM PEMBA', 'assetType': 'vessel'}}]",2013-05-03 11:44:38+00:00,[]
